window_id,channel index,channel name,sample index,value (uv)
Control1129,62,FCz,5509,1.2474579682595824e-05
Control1129,62,FCz,5510,1.3985052995040892e-05
Control1129,62,FCz,5511,1.398164212098999e-05
Control1129,62,FCz,5512,1.4222337474285888e-05
Control1129,62,FCz,5513,1.1484871139863586e-05
Control1129,62,FCz,5514,6.014192005303955e-06
Control1129,62,FCz,5515,5.475999963968658e-06
Control1129,62,FCz,5516,8.160159284158325e-06
Control1129,62,FCz,5517,9.281280355117798e-06
Control1129,62,FCz,5518,1.2550216447973633e-05
Control1129,62,FCz,5519,1.7234043893850707e-05
Control1129,62,FCz,5520,1.7522636025048827e-05
Control1129,62,FCz,5521,1.6737081481784057e-05
Control1129,62,FCz,5522,1.4975324056320189e-05
Control1129,62,FCz,5523,1.1261216000726317e-05
Control1129,62,FCz,5524,9.940396375215148e-06
Control1129,62,FCz,5525,1.301385839055481e-05
Control1129,62,FCz,5526,1.3938317017001342e-05
Control1129,62,FCz,5527,1.622950795826416e-05
Control1129,62,FCz,5528,1.69089498968811e-05
Control1129,62,FCz,5529,1.558653063253479e-05
Control1129,62,FCz,5530,1.4801517001144408e-05
Control1129,62,FCz,5531,1.0843348166722106e-05
Control1129,62,FCz,5532,8.936788781495666e-06
Control1129,62,FCz,5533,1.0497072179960632e-05
Control1129,62,FCz,5534,1.0006424131716919e-05
Control1129,62,FCz,5535,1.0931729143685912e-05
Control1129,62,FCz,5536,1.2686731876239012e-05
Control1129,62,FCz,5537,1.3074245315374755e-05
Control1129,62,FCz,5538,9.507130434175109e-06
Control1129,62,FCz,5539,3.792891944604492e-06
Control1129,62,FCz,5540,-1.6216740323927403e-07
Control1129,62,FCz,5541,2.670037683221054e-06
Control1129,62,FCz,5542,8.967746673083496e-06
Control1129,62,FCz,5543,1.5361316087677002e-05
Control1129,62,FCz,5544,1.8335593789718627e-05
Control1129,62,FCz,5545,1.5987519184838867e-05
Control1129,62,FCz,5546,1.1687260842749024e-05
Control1129,62,FCz,5547,8.5111052924469e-06
Control1129,62,FCz,5548,4.84763508195343e-06
Control1129,62,FCz,5549,4.944432975508118e-06
Control1129,62,FCz,5550,6.896408841625976e-06
Control1129,62,FCz,5551,9.189580891255187e-06
Control1129,62,FCz,5552,1.1872673661378479e-05
Control1129,62,FCz,5553,1.084459613833313e-05
Control1129,62,FCz,5554,7.961603648085022e-06
Control1129,62,FCz,5555,7.422842755212402e-06
Control1129,62,FCz,5556,4.101426662146759e-06
Control1129,62,FCz,5557,1.5132675581350325e-06
Control1129,62,FCz,5558,4.344992722676849e-06
Control1129,62,FCz,5559,7.127095835130309e-06
Control1129,62,FCz,5560,8.687882147528075e-06
Control1129,62,FCz,5561,8.734769372276306e-06
Control1129,62,FCz,5562,4.680662813388824e-06
Control1129,62,FCz,5563,2.8246563366874696e-06
Control1129,62,FCz,5564,1.2621017230226515e-06
Control1129,62,FCz,5565,-9.346864988565445e-07
Control1129,62,FCz,5566,-7.386149316485405e-07
Control1129,62,FCz,5567,1.1173218355937957e-06
Control1129,62,FCz,5568,6.243753961714172e-06
Control1129,62,FCz,5569,1.2784550498812866e-05
Control1129,62,FCz,5570,1.3367310772872925e-05
Control1129,62,FCz,5571,1.0190673915310669e-05
Control1129,62,FCz,5572,8.333107287831115e-06
Control1129,62,FCz,5573,7.208383862997436e-06
Control1129,62,FCz,5574,5.644587145050811e-06
Control1129,62,FCz,5575,5.106477805117798e-06
Control1129,62,FCz,5576,6.960758728236389e-06
Control1129,62,FCz,5577,9.888581338983153e-06
Control1129,62,FCz,5578,8.812237489427185e-06
Control1129,62,FCz,5579,6.515667976785278e-06
Control1129,62,FCz,5580,7.490767428562927e-06
Control1129,62,FCz,5581,6.805670502168274e-06
Control1129,62,FCz,5582,7.048369315560913e-06
Control1129,62,FCz,5583,9.14620512334442e-06
Control1129,62,FCz,5584,9.778811246192932e-06
Control1129,62,FCz,5585,1.0215953722332763e-05
Control1129,62,FCz,5586,1.0555328984878539e-05
Control1129,62,FCz,5587,1.04063964253479e-05
Control1129,62,FCz,5588,8.695226926119994e-06
Control1129,62,FCz,5589,4.5434816760879515e-06
Control1129,62,FCz,5590,-4.370499027233124e-07
Control1129,62,FCz,5591,-1.90104707599411e-06
Control1129,62,FCz,5592,1.99316991888237e-07
Control1129,62,FCz,5593,1.2250208543029784e-06
Control1129,62,FCz,5594,2.0063285688018798e-06
Control1129,62,FCz,5595,-1.3623863002470015e-06
Control1129,62,FCz,5596,-7.220029114508056e-06
Control1129,62,FCz,5597,-9.951458991621398e-06
Control1129,62,FCz,5598,-1.1315122413861084e-05
Control1129,62,FCz,5599,-1.057908887423706e-05
Control1129,62,FCz,5600,-8.23216240323944e-06
Control1129,62,FCz,5601,-5.837079129209899e-06
Control1129,62,FCz,5602,-2.173321698981476e-06
Control1129,62,FCz,5603,-1.1957658851709366e-06
Control1129,62,FCz,5604,-2.26897667405777e-06
Control1129,62,FCz,5605,-4.074201882055664e-06
Control1129,62,FCz,5606,-9.833432914698792e-06
Control1129,62,FCz,5607,-1.4907538708755493e-05
Control1129,62,FCz,5608,-1.085064526162262e-05
Control1129,62,FCz,5609,-4.646765669260406e-06
Control1129,62,FCz,5610,-1.1786274165309905e-06
Control1129,62,FCz,5611,-2.691231966464615e-06
Control1129,62,FCz,5612,-7.474428313679504e-06
Control1129,62,FCz,5613,-9.424642863446045e-06
Control1129,62,FCz,5614,-9.958490845988463e-06
Control1129,62,FCz,5615,-1.0296902748956298e-05
Control1129,62,FCz,5616,-9.365866753326416e-06
Control1129,62,FCz,5617,-9.948551776560974e-06
Control1129,62,FCz,5618,-9.701110671046447e-06
Control1129,62,FCz,5619,-3.009341420229721e-06
Control1129,62,FCz,5620,1.434760551184082e-06
Control1129,62,FCz,5621,8.978436760650634e-07
Control1129,62,FCz,5622,-7.618089031343459e-07
Control1129,62,FCz,5623,-3.0068464083297727e-06
Control1129,62,FCz,5624,-3.1519374504714966e-06
Control1129,62,FCz,5625,-2.3205635363758088e-06
Control1129,62,FCz,5626,1.1957411120031356e-06
Control1129,62,FCz,5627,5.833938711096191e-06
Control1129,62,FCz,5628,4.31935417038269e-06
Control1129,62,FCz,5629,1.0964554708608627e-06
Control1129,62,FCz,5630,2.0242699302223205e-06
Control1129,62,FCz,5631,-1.2391327822387217e-07
Control1129,62,FCz,5632,-3.7361248825141905e-06
Control1129,62,FCz,5633,-2.269910603857422e-06
Control1129,62,FCz,5634,1.9786973597473144e-06
Control1129,62,FCz,5635,6.079640106932067e-06
Control1129,62,FCz,5636,8.47068144305725e-06
Control1129,62,FCz,5637,8.615270316323853e-06
Control1129,62,FCz,5638,4.854123044215393e-06
Control1129,62,FCz,5639,-2.7295432513737676e-07
Control1129,62,FCz,5640,-4.226873141015624e-06
Control1129,62,FCz,5641,-1.9793816952247617e-06
Control1129,62,FCz,5642,2.9038187149986264e-06
Control1129,62,FCz,5643,1.536524906089592e-06
Control1129,62,FCz,5644,2.513035217713165e-06
Control1129,62,FCz,5645,1.1691229765000915e-05
Control1129,62,FCz,5646,1.4715358531234741e-05
Control1129,62,FCz,5647,1.0610735944177246e-05
Control1129,62,FCz,5648,8.655406573449706e-06
Control1129,62,FCz,5649,7.140021095732116e-06
Control1129,62,FCz,5650,6.992057111183166e-06
Control1129,62,FCz,5651,9.675763808833313e-06
Control1129,62,FCz,5652,1.2700458818902587e-05
Control1129,62,FCz,5653,1.2355636439671326e-05
Control1129,62,FCz,5654,1.0595096438453675e-05
Control1129,62,FCz,5655,8.151556848205566e-06
Control1129,62,FCz,5656,4.87874794553833e-06
Control1129,62,FCz,5657,2.6321094045246124e-06
Control1129,62,FCz,5658,3.3153777731124875e-06
Control1129,62,FCz,5659,6.244227818397522e-06
Control1129,62,FCz,5660,1.0441600400643921e-05
Control1129,62,FCz,5661,1.1806155656924438e-05
Control1129,62,FCz,5662,9.508735288414e-06
Control1129,62,FCz,5663,5.503222881415557e-06
Control1129,62,FCz,5664,6.688823292757034e-07
Control1129,62,FCz,5665,9.62134423722267e-07
Control1129,62,FCz,5666,4.770429597634124e-06
Control1129,62,FCz,5667,5.8436605962104795e-06
Control1129,62,FCz,5668,6.233091068752289e-06
Control1129,62,FCz,5669,1.1309246143952942e-05
Control1129,62,FCz,5670,1.2868838873950194e-05
Control1129,62,FCz,5671,8.032413929823303e-06
Control1129,62,FCz,5672,4.1454776385784146e-07
Control1129,62,FCz,5673,-4.174249717202759e-06
Control1129,62,FCz,5674,-4.514305217408753e-06
Control1129,62,FCz,5675,1.3948482770227431e-06
Control1129,62,FCz,5676,8.76696629478302e-06
Control1129,62,FCz,5677,1.154780765205841e-05
Control1129,62,FCz,5678,8.37167519854431e-06
Control1129,62,FCz,5679,5.342905095503998e-06
Control1129,62,FCz,5680,2.4126334801689148e-06
Control1129,62,FCz,5681,-6.144520940270423e-07
Control1129,62,FCz,5682,1.6320074934455872e-06
Control1129,62,FCz,5683,6.074785683629608e-06
Control1129,62,FCz,5684,1.1346267314926147e-05
Control1129,62,FCz,5685,1.7543861228186034e-05
Control1129,62,FCz,5686,1.8076441867617797e-05
Control1129,62,FCz,5687,1.4166142243963622e-05
Control1129,62,FCz,5688,9.964022154191589e-06
Control1129,62,FCz,5689,3.3708506700157165e-06
Control1129,62,FCz,5690,-1.4472120249516965e-07
Control1129,62,FCz,5691,6.593152485205078e-06
Control1129,62,FCz,5692,1.3182657168017578e-05
Control1129,62,FCz,5693,1.4888177639929198e-05
Control1129,62,FCz,5694,1.6593215314465332e-05
Control1129,62,FCz,5695,1.634492186296692e-05
Control1129,62,FCz,5696,1.1458684597647093e-05
Control1129,62,FCz,5697,5.743868688375854e-06
Control1129,62,FCz,5698,2.325265036589813e-06
Control1129,62,FCz,5699,2.2580020675897596e-07
Control1129,62,FCz,5700,2.472015508445358e-06
Control1129,62,FCz,5701,5.742840508779907e-06
Control1129,62,FCz,5702,8.036316541941834e-06
Control1129,62,FCz,5703,1.0670891901116943e-05
Control1129,62,FCz,5704,1.013134422733612e-05
Control1129,62,FCz,5705,5.002756090559387e-06
Control1129,62,FCz,5706,3.0978170195186614e-06
Control1129,62,FCz,5707,3.927403540244293e-06
Control1129,62,FCz,5708,3.9756162226020815e-06
Control1129,62,FCz,5709,5.927841683042145e-06
Control1129,62,FCz,5710,9.930005055776977e-06
Control1129,62,FCz,5711,7.633101757295227e-06
Control1129,62,FCz,5712,5.190384710723877e-06
Control1129,62,FCz,5713,8.069867979307556e-06
Control1129,62,FCz,5714,5.6758482751136776e-06
Control1129,62,FCz,5715,-1.3066875577350615e-06
Control1129,62,FCz,5716,-1.3410899673845768e-07
Control1129,62,FCz,5717,5.969078762887573e-06
Control1129,62,FCz,5718,8.604235267051696e-06
Control1129,62,FCz,5719,8.162910782164001e-06
Control1129,62,FCz,5720,7.819353510870361e-06
Control1129,62,FCz,5721,8.549959305308532e-06
Control1129,62,FCz,5722,6.448729014743042e-06
Control1129,62,FCz,5723,1.8582114749000548e-06
Control1129,62,FCz,5724,2.5416811953254697e-06
Control1129,62,FCz,5725,6.447156197984313e-06
Control1129,62,FCz,5726,7.324612860800171e-06
Control1129,62,FCz,5727,6.883648238771057e-06
Control1129,62,FCz,5728,6.833377707106017e-06
Control1129,62,FCz,5729,6.14844618351593e-06
Control1129,62,FCz,5730,-7.365842303804397e-07
Control1129,62,FCz,5731,-8.351985559281921e-06
Control1129,62,FCz,5732,-6.640383926600647e-06
Control1129,62,FCz,5733,-2.1464584581287384e-06
Control1129,62,FCz,5734,-1.071287515622711e-06
Control1129,62,FCz,5735,3.8116327529136655e-06
Control1129,62,FCz,5736,9.034920328294372e-06
Control1129,62,FCz,5737,6.591803185749817e-06
Control1129,62,FCz,5738,1.6594949063682555e-06
Control1129,62,FCz,5739,-3.0273122114284514e-06
Control1129,62,FCz,5740,-6.150515581217193e-06
Control1129,62,FCz,5741,-5.757709252335357e-06
Control1129,62,FCz,5742,-6.1461528959823605e-06
Control1129,62,FCz,5743,-2.677612125842285e-06
Control1129,62,FCz,5744,4.842107126509857e-06
Control1129,62,FCz,5745,6.647619926771545e-06
Control1129,62,FCz,5746,6.450952266854858e-06
Control1129,62,FCz,5747,5.570843571233368e-06
Control1129,62,FCz,5748,3.031063018045044e-06
Control1129,62,FCz,5749,2.2983848456748962e-06
Control1129,62,FCz,5750,4.055794487057495e-06
Control1129,62,FCz,5751,5.470958903717804e-06
Control1129,62,FCz,5752,7.569219766906738e-06
Control1129,62,FCz,5753,9.032210553518676e-06
Control1129,62,FCz,5754,9.12779474811554e-06
Control1129,62,FCz,5755,7.465787879785156e-06
Control1129,62,FCz,5756,3.656118353853607e-06
Control1129,62,FCz,5757,1.751552556709671e-06
Control1129,62,FCz,5758,3.0697244334968564e-06
Control1129,62,FCz,5759,3.8016687240539547e-06
Control1129,62,FCz,5760,3.898730740555572e-06
Control1129,62,FCz,5761,4.7280827543769835e-06
Control1129,62,FCz,5762,2.5791073051467893e-06
Control1129,62,FCz,5763,6.748454915355682e-07
Control1129,62,FCz,5764,-2.9864409549030303e-06
Control1129,62,FCz,5765,-3.6685988150215146e-06
Control1129,62,FCz,5766,-8.354377380693435e-07
Control1129,62,FCz,5767,-1.1276342720502852e-06
Control1129,62,FCz,5768,-2.493814405994797e-06
Control1129,62,FCz,5769,-1.6138331152362822e-06
Control1129,62,FCz,5770,-9.782066216924668e-07
Control1129,62,FCz,5771,-2.490892476045227e-06
Control1129,62,FCz,5772,-6.834779905656433e-06
Control1129,62,FCz,5773,-1.1128616595617676e-05
Control1129,62,FCz,5774,-1.2687251926498413e-05
Control1129,62,FCz,5775,-1.1511460013226318e-05
Control1129,62,FCz,5776,-6.967336842477416e-06
Control1129,62,FCz,5777,8.953426105714798e-07
Control1129,62,FCz,5778,3.190182378681183e-06
Control1129,62,FCz,5779,-3.253494353379726e-07
Control1129,62,FCz,5780,-4.962774432901764e-06
Control1129,62,FCz,5781,-8.280715576956176e-06
Control1129,62,FCz,5782,-9.449585159339903e-06
Control1129,62,FCz,5783,-1.0129912226478576e-05
Control1129,62,FCz,5784,-6.22085386891632e-06
Control1129,62,FCz,5785,1.5439734339632033e-06
Control1129,62,FCz,5786,5.889121035504913e-06
Control1129,62,FCz,5787,3.6421786972229003e-06
Control1129,62,FCz,5788,2.1281890850654603e-06
Control1129,62,FCz,5789,3.885647900254822e-06
Control1129,62,FCz,5790,2.713337827777481e-06
Control1129,62,FCz,5791,5.161139334209442e-07
Control1129,62,FCz,5792,2.8253314753592014e-08
Control1129,62,FCz,5793,4.617934917343903e-06
Control1129,62,FCz,5794,8.815748946264648e-06
Control1129,62,FCz,5795,8.081434254704284e-06
Control1129,62,FCz,5796,5.638585705452728e-06
Control1129,62,FCz,5797,1.9270765973049165e-06
Control1129,62,FCz,5798,3.647494590624809e-07
Control1129,62,FCz,5799,2.659738564670563e-06
Control1129,62,FCz,5800,5.0517209086433405e-06
Control1129,62,FCz,5801,6.320139510058594e-06
Control1129,62,FCz,5802,8.711086223858642e-06
Control1129,62,FCz,5803,1.0906071592420958e-05
Control1129,62,FCz,5804,9.292382459580994e-06
Control1129,62,FCz,5805,5.531016885572815e-06
Control1129,62,FCz,5806,2.3565691937335966e-06
Control1129,62,FCz,5807,3.3816420854270935e-06
Control1129,62,FCz,5808,7.286874944340515e-06
Control1129,62,FCz,5809,8.749943962008666e-06
Control1129,62,FCz,5810,1.1726055250996399e-05
Control1129,62,FCz,5811,1.5043073641116332e-05
Control1129,62,FCz,5812,1.3623497365414428e-05
Control1129,62,FCz,5813,1.2155499791204833e-05
Control1129,62,FCz,5814,1.1810805561894226e-05
Control1129,62,FCz,5815,1.1417386050543212e-05
Control1129,62,FCz,5816,9.217694152627563e-06
Control1129,62,FCz,5817,1.0680212572671508e-05
Control1129,62,FCz,5818,1.8147325165008544e-05
Control1129,62,FCz,5819,2.1169595012335203e-05
Control1129,62,FCz,5820,1.5256732341384886e-05
Control1129,62,FCz,5821,1.0614891130848694e-05
Control1129,62,FCz,5822,1.149115719149475e-05
Control1129,62,FCz,5823,1.1683678605432128e-05
Control1129,62,FCz,5824,1.0704436632963561e-05
Control1129,62,FCz,5825,8.993153139910888e-06
Control1129,62,FCz,5826,1.0797479435820007e-05
Control1129,62,FCz,5827,1.5139996704360962e-05
Control1129,62,FCz,5828,1.5331483978240967e-05
Control1129,62,FCz,5829,1.4937062364312744e-05
Control1129,62,FCz,5830,1.6837346873773193e-05
Control1129,62,FCz,5831,1.3122657673190307e-05
Control1129,62,FCz,5832,7.163242308389282e-06
Control1129,62,FCz,5833,8.528690888825988e-06
Control1129,62,FCz,5834,1.1114283921061706e-05
Control1129,62,FCz,5835,1.30156480190979e-05
Control1129,62,FCz,5836,1.6478752103359986e-05
Control1129,62,FCz,5837,1.7060426083325194e-05
Control1129,62,FCz,5838,1.310156211008911e-05
Control1129,62,FCz,5839,5.970441100852203e-06
Control1129,62,FCz,5840,5.773945921788024e-06
Control1129,62,FCz,5841,1.1338406956420897e-05
Control1129,62,FCz,5842,1.338616818270874e-05
Control1129,62,FCz,5843,1.6946806277511597e-05
Control1129,62,FCz,5844,2.1043470158450317e-05
Control1129,62,FCz,5845,1.9280431233779905e-05
Control1129,62,FCz,5846,1.5125651363824462e-05
Control1129,62,FCz,5847,1.0874404405923462e-05
Control1129,62,FCz,5848,7.844888127618408e-06
Control1129,62,FCz,5849,9.795990786137389e-06
Control1129,62,FCz,5850,1.2967070258477782e-05
Control1129,62,FCz,5851,1.799245896612854e-05
Control1129,62,FCz,5852,2.247939150949707e-05
Control1129,62,FCz,5853,2.1106512468835448e-05
Control1129,62,FCz,5854,1.8757595948779295e-05
Control1129,62,FCz,5855,1.645816317947998e-05
Control1129,62,FCz,5856,1.415938159059143e-05
Control1129,62,FCz,5857,1.439995028408203e-05
Control1129,62,FCz,5858,1.605626565680847e-05
Control1129,62,FCz,5859,1.7223900678619385e-05
Control1129,62,FCz,5860,2.053933731128845e-05
Control1129,62,FCz,5861,2.2535662735702512e-05
Control1129,62,FCz,5862,2.003987299553833e-05
Control1129,62,FCz,5863,1.676364874847412e-05
Control1129,62,FCz,5864,1.3000138898468017e-05
Control1129,62,FCz,5865,1.0116473621136473e-05
Control1129,62,FCz,5866,1.0699929034010314e-05
Control1129,62,FCz,5867,1.2015536236004638e-05
Control1129,62,FCz,5868,1.513715505437622e-05
Control1129,62,FCz,5869,1.7086182727261353e-05
Control1129,62,FCz,5870,1.6203028608380127e-05
Control1129,62,FCz,5871,1.3318455850796508e-05
Control1129,62,FCz,5872,8.530669762019348e-06
Control1129,62,FCz,5873,6.6735099360321044e-06
Control1129,62,FCz,5874,9.796636751144408e-06
Control1129,62,FCz,5875,1.1551886842846679e-05
Control1129,62,FCz,5876,1.213493098388214e-05
Control1129,62,FCz,5877,1.364541249196167e-05
Control1129,62,FCz,5878,1.305615531494751e-05
Control1129,62,FCz,5879,1.002600424750061e-05
Control1129,62,FCz,5880,6.459676892266846e-06
Control1129,62,FCz,5881,3.626675537054443e-06
Control1129,62,FCz,5882,3.6261044503440857e-06
Control1129,62,FCz,5883,6.261878234794617e-06
Control1129,62,FCz,5884,8.994547887884522e-06
Control1129,62,FCz,5885,1.2165835976374816e-05
Control1129,62,FCz,5886,1.4408624245571899e-05
Control1129,62,FCz,5887,1.1573372071113586e-05
Control1129,62,FCz,5888,7.176644405905151e-06
Control1129,62,FCz,5889,5.7592518942581175e-06
Control1129,62,FCz,5890,5.172220577057647e-06
Control1129,62,FCz,5891,4.19478574198761e-06
Control1129,62,FCz,5892,3.364090389172363e-06
Control1129,62,FCz,5893,6.683431869132995e-06
Control1129,62,FCz,5894,1.1173542083499145e-05
Control1129,62,FCz,5895,9.217985470179749e-06
Control1129,62,FCz,5896,3.2596426159065245e-06
Control1129,62,FCz,5897,3.697207574674487e-08
Control1129,62,FCz,5898,-9.878334188205718e-07
Control1129,62,FCz,5899,-1.2800311635202407e-06
Control1129,62,FCz,5900,1.1618407082473754e-06
Control1129,62,FCz,5901,6.922863604606628e-06
Control1129,62,FCz,5902,9.801805961315917e-06
Control1129,62,FCz,5903,8.23720495360565e-06
Control1129,62,FCz,5904,4.915483386891937e-06
Control1129,62,FCz,5905,3.5963699434638974e-06
Control1129,62,FCz,5906,2.5705564644382477e-06
Control1129,62,FCz,5907,2.619099393611908e-06
Control1129,62,FCz,5908,4.132264226919556e-06
Control1129,62,FCz,5909,7.207279687518311e-06
Control1129,62,FCz,5910,1.0623173191999816e-05
Control1129,62,FCz,5911,1.223171546639862e-05
Control1129,62,FCz,5912,1.2668095003475952e-05
Control1129,62,FCz,5913,9.101011414698791e-06
Control1129,62,FCz,5914,3.7285524888015746e-06
Control1129,62,FCz,5915,2.7515201711421963e-06
Control1129,62,FCz,5916,6.168671891777801e-06
Control1129,62,FCz,5917,7.583187363200378e-06
Control1129,62,FCz,5918,1.0022548669989013e-05
Control1129,62,FCz,5919,1.4023496481121825e-05
Control1129,62,FCz,5920,1.436172435484314e-05
Control1129,62,FCz,5921,9.768913899995422e-06
Control1129,62,FCz,5922,4.786833160006713e-06
Control1129,62,FCz,5923,1.856651137857437e-06
Control1129,62,FCz,5924,2.344781263677597e-06
Control1129,62,FCz,5925,5.225012011376953e-06
Control1129,62,FCz,5926,1.0789593745353698e-05
Control1129,62,FCz,5927,1.6499065355899047e-05
Control1129,62,FCz,5928,1.5957807774746702e-05
Control1129,62,FCz,5929,1.0144013933154296e-05
Control1129,62,FCz,5930,4.136578855934143e-06
Control1129,62,FCz,5931,1.8412534033504486e-06
Control1129,62,FCz,5932,2.52467003841629e-06
Control1129,62,FCz,5933,3.0126084981487274e-06
Control1129,62,FCz,5934,5.062687040080261e-06
Control1129,62,FCz,5935,8.088609905203247e-06
Control1129,62,FCz,5936,8.184404206065369e-06
Control1129,62,FCz,5937,4.618582372466278e-06
Control1129,62,FCz,5938,2.1278346238750457e-06
Control1129,62,FCz,5939,6.630362342035293e-07
Control1129,62,FCz,5940,8.097515952159881e-07
Control1129,62,FCz,5941,3.6415912192436215e-06
Control1129,62,FCz,5942,6.521451114483642e-06
Control1129,62,FCz,5943,9.546959727537537e-06
Control1129,62,FCz,5944,1.1155797789834594e-05
Control1129,62,FCz,5945,9.297875024784851e-06
Control1129,62,FCz,5946,6.073484440394592e-06
Control1129,62,FCz,5947,8.483363628591537e-07
Control1129,62,FCz,5948,-1.934274413269806e-06
Control1129,62,FCz,5949,1.4841937311510085e-06
Control1129,62,FCz,5950,3.9740922071212765e-06
Control1129,62,FCz,5951,4.071048052903748e-06
Control1129,62,FCz,5952,5.7302542494216915e-06
Control1129,62,FCz,5953,7.0960641828323365e-06
Control1129,62,FCz,5954,2.8958711847450254e-06
Control1129,62,FCz,5955,-1.9378097119529723e-06
Control1129,62,FCz,5956,-5.598414803144836e-06
Control1129,62,FCz,5957,-1.0429692888830567e-05
Control1129,62,FCz,5958,-9.352240393449402e-06
Control1129,62,FCz,5959,-4.418217363821411e-06
Control1129,62,FCz,5960,-5.108344547130585e-07
Control1129,62,FCz,5961,1.2473107448623656e-06
Control1129,62,FCz,5962,1.2450816021382808e-07
Control1129,62,FCz,5963,-9.979769134485245e-07
Control1129,62,FCz,5964,-1.3390053658500671e-06
Control1129,62,FCz,5965,-2.3146127606998444e-06
Control1129,62,FCz,5966,-8.488845390459061e-07
Control1129,62,FCz,5967,3.155131512738037e-06
Control1129,62,FCz,5968,6.718623923506164e-06
Control1129,62,FCz,5969,1.2575704871145629e-05
Control1129,62,FCz,5970,1.6624744665292356e-05
Control1129,62,FCz,5971,1.4716452275906372e-05
Control1129,62,FCz,5972,9.635322078059386e-06
Control1129,62,FCz,5973,6.215549058247375e-06
Control1129,62,FCz,5974,5.38426622745285e-06
Control1129,62,FCz,5975,5.9202115473594665e-06
Control1129,62,FCz,5976,5.9189717713829036e-06
Control1129,62,FCz,5977,8.358792406230163e-06
Control1129,62,FCz,5978,8.845074416479492e-06
Control1129,62,FCz,5979,7.622476489746094e-06
Control1129,62,FCz,5980,4.740303935472869e-06
Control1129,62,FCz,5981,-9.726833228593826e-07
Control1129,62,FCz,5982,-1.9483988442047117e-06
Control1129,62,FCz,5983,3.618201623551178e-06
Control1129,62,FCz,5984,7.913876743333434e-06
Control1129,62,FCz,5985,8.546747361657714e-06
Control1129,62,FCz,5986,8.007729423886108e-06
Control1129,62,FCz,5987,6.492440058609008e-06
Control1129,62,FCz,5988,4.684651479669189e-06
Control1129,62,FCz,5989,8.757054047431945e-07
Control1129,62,FCz,5990,-4.911040235427856e-07
Control1129,62,FCz,5991,2.536380668738174e-06
Control1129,62,FCz,5992,5.221260645967102e-06
Control1129,62,FCz,5993,8.979447803919983e-06
Control1129,62,FCz,5994,1.312714143029785e-05
Control1129,62,FCz,5995,1.2489183558146668e-05
Control1129,62,FCz,5996,1.024030667760315e-05
Control1129,62,FCz,5997,6.869177728544617e-06
Control1129,62,FCz,5998,2.571399310936737e-06
Control1129,62,FCz,5999,3.108134578246689e-06
Control1129,62,FCz,6000,4.425856812725067e-06
Control1129,62,FCz,6001,6.914915329295349e-06
Control1129,62,FCz,6002,9.549732832215881e-06
Control1129,62,FCz,6003,7.741076261080932e-06
Control1129,62,FCz,6004,4.419473903595733e-06
Control1129,62,FCz,6005,1.538201285865593e-06
Control1129,62,FCz,6006,-2.1722167784446714e-06
Control1129,62,FCz,6007,-3.196419629034424e-06
Control1129,62,FCz,6008,-2.3163062768024443e-06
Control1129,62,FCz,6009,-2.2664019409862516e-06
Control1129,62,FCz,6010,-8.495182106012344e-07
Control1129,62,FCz,6011,1.201640385567093e-06
Control1129,62,FCz,6012,-5.070131470136642e-07
Control1129,62,FCz,6013,-3.728640405607605e-06
Control1129,62,FCz,6014,-9.829807464036559e-06
Control1129,62,FCz,6015,-1.1730625434794617e-05
Control1129,62,FCz,6016,-7.528255750700378e-06
Control1129,62,FCz,6017,-2.1065446007198332e-06
Control1129,62,FCz,6018,-1.5267146850743294e-07
Control1129,62,FCz,6019,1.8006490637382506e-06
Control1129,62,FCz,6020,1.7517481343502043e-06
Control1129,62,FCz,6021,-2.4998685118575093e-07
Control1129,62,FCz,6022,-7.279738781898499e-06
Control1129,62,FCz,6023,-9.962415809837341e-06
Control1129,62,FCz,6024,-6.004651914263153e-06
Control1129,62,FCz,6025,-1.1204037666797636e-06
Control1129,62,FCz,6026,2.7372178576866148e-06
Control1129,62,FCz,6027,6.740211969732666e-06
Control1129,62,FCz,6028,8.301013928341674e-06
Control1129,62,FCz,6029,7.176208547163391e-06
Control1129,62,FCz,6030,9.743170480833054e-07
Control1129,62,FCz,6031,-5.860496292036437e-06
Control1129,62,FCz,6032,-3.4173497197135926e-06
Control1129,62,FCz,6033,2.1984837868904113e-06
Control1129,62,FCz,6034,4.346424351005554e-06
Control1129,62,FCz,6035,8.202499421896363e-06
Control1129,62,FCz,6036,1.0641668503804015e-05
Control1129,62,FCz,6037,6.7822131062271115e-06
Control1129,62,FCz,6038,1.7521404072177885e-06
Control1129,62,FCz,6039,1.45914610272789e-06
Control1129,62,FCz,6040,3.70493676810379e-06
Control1129,62,FCz,6041,4.680741044445037e-06
Control1129,62,FCz,6042,5.607447882435608e-06
Control1129,62,FCz,6043,9.902554895738219e-06
Control1129,62,FCz,6044,1.170656603224945e-05
Control1129,62,FCz,6045,8.92087434948883e-06
Control1129,62,FCz,6046,6.282433631079101e-06
Control1129,62,FCz,6047,1.106036540073967e-06
Control1129,62,FCz,6048,-3.629506011174011e-06
Control1129,62,FCz,6049,-3.872159003519439e-06
Control1129,62,FCz,6050,-6.484386450768471e-07
Control1129,62,FCz,6051,3.111403332545471e-06
Control1129,62,FCz,6052,4.868512715683746e-06
Control1129,62,FCz,6053,2.9147144384849546e-06
